wiki,title,length,unit,over_threshold
pt.wikipedia.org,Ambroise Oyongo,21,words,False
pt.wikipedia.org,Barcillonnette,32,words,False
pt.wikipedia.org,Batalha de Las Cañas,31,words,False
pt.wikipedia.org,Branca-ursina,14,words,False
pt.wikipedia.org,Campeonato Mundial de Judô de 2013 - Ligeiro masculino,16,words,False
pt.wikipedia.org,Castelo de Frœschwiller,28,words,False
pt.wikipedia.org,Daniel Diau,30,words,False
pt.wikipedia.org,Eleutherocercus,49,words,False
pt.wikipedia.org,Febre amarela,428,words,True
pt.wikipedia.org,Henrietta Ónodi,24,words,False
pt.wikipedia.org,Jamaica Hospital Medical Center,70,words,False
pt.wikipedia.org,Jizaque,27,words,False
pt.wikipedia.org,Loes Gunnewijk,33,words,False
pt.wikipedia.org,Neodiaptomus intermedius,14,words,False
pt.wikipedia.org,Nomenclatura botânica,325,words,True
pt.wikipedia.org,Sobreposição,84,words,False
pt.wikipedia.org,The Colony (filme),70,words,False
pt.wikipedia.org,Torre Transamérica (desambiguação),33,words,False
pt.wikipedia.org,Trithemis donaldsoni,71,words,False
pt.wikipedia.org,Tránsito (Córdova),10,words,False
pt.wikipedia.org,AwardWallet,67,words,False
pt.wikipedia.org,Brasil nos Jogos Olímpicos de Verão de 1920,354,words,True
pt.wikipedia.org,Bulbophyllum medusae,24,words,False
pt.wikipedia.org,Cesare Zerba,50,words,False
pt.wikipedia.org,Clorotolueno,29,words,False
pt.wikipedia.org,Eilao,33,words,False
pt.wikipedia.org,Eleição presidencial no Equador em 2021,183,words,False
pt.wikipedia.org,Encefalite Anti-Receptor N-Metil-D-Aspartato (NMDA),279,words,False
pt.wikipedia.org,Ernst Lamla,19,words,False
pt.wikipedia.org,James Burton,17,words,False
pt.wikipedia.org,Lichinales,20,words,False
pt.wikipedia.org,Medalha de Ouro Kurchatov,73,words,False
pt.wikipedia.org,Mão de Luva,94,words,False
pt.wikipedia.org,Ole Rømer,146,words,False
pt.wikipedia.org,Outsourcing de TI,218,words,False
pt.wikipedia.org,Oxymycterus delator,16,words,False
pt.wikipedia.org,Ranggen,30,words,False
pt.wikipedia.org,Registro Nacional de Lugares Históricos no Condado de Van Wert,29,words,False
pt.wikipedia.org,San Martín de la Vega del Alberche,64,words,False
pt.wikipedia.org,Vasco da Ponte,42,words,False
pt.wikipedia.org,April O'Neil (atriz pornô),32,words,False
pt.wikipedia.org,Beverly (Massachusetts),32,words,False
pt.wikipedia.org,Carnaval no Equador,105,words,False
pt.wikipedia.org,Citroën Aircross,49,words,False
pt.wikipedia.org,Ermida de Nossa Senhora dos Remédios (Almagreira),34,words,False
pt.wikipedia.org,Estrado,44,words,False
pt.wikipedia.org,Fernando Alvim,21,words,False
pt.wikipedia.org,Formação Tombador,209,words,False
pt.wikipedia.org,Hélène Velasco-Graciet,51,words,False
pt.wikipedia.org,Machaeritis,10,words,False
pt.wikipedia.org,Mullen (Nebraska),14,words,False
pt.wikipedia.org,Mónica Ojeda,29,words,False
pt.wikipedia.org,Número duplo de Mersenne,57,words,False
pt.wikipedia.org,Rojas (município),21,words,False
pt.wikipedia.org,Saina (filme),87,words,False
pt.wikipedia.org,Sistema de armazenamento de energia em baterias,430,words,True
pt.wikipedia.org,Soneto 23,50,words,False
pt.wikipedia.org,Torneio Internacional do Rio de Janeiro,75,words,False
pt.wikipedia.org,Torneio de Candidatos de 2020-21,122,words,False
pt.wikipedia.org,U-392,19,words,False
pt.wikipedia.org,Aeroporto Internacional de Boa Vista,100,words,False
pt.wikipedia.org,Anaíde Beiriz,53,words,False
pt.wikipedia.org,Avenida Doutor Enéas Carvalho de Aguiar,112,words,False
pt.wikipedia.org,Campeonato Paulista de Futebol Feminino de 1984,29,words,False
pt.wikipedia.org,Campeonato Sul-Coreano de Patinação Artística no Gelo,72,words,False
pt.wikipedia.org,Charlie Sexton,23,words,False
pt.wikipedia.org,Copa del Rey de 2024–25,173,words,False
pt.wikipedia.org,Daniuska Rodríguez,44,words,False
pt.wikipedia.org,Douglas Silva de Andrade,27,words,False
pt.wikipedia.org,Exarcado Apostólico Católico Armênio da América Latina e México,75,words,False
pt.wikipedia.org,Hatra,242,words,False
pt.wikipedia.org,Hillsong Church,70,words,False
pt.wikipedia.org,Jonesville (Carolina do Sul),16,words,False
pt.wikipedia.org,Kenji Matsuda,14,words,False
pt.wikipedia.org,Lei Lerdo,225,words,False
pt.wikipedia.org,Louis Smolka,46,words,False
pt.wikipedia.org,Manuel Santana,126,words,False
pt.wikipedia.org,O Capanga,30,words,False
pt.wikipedia.org,Oliver Goldsmith,22,words,False
pt.wikipedia.org,S.C.A.T.: Special Cybernetic Attack Team,37,words,False
pt.wikipedia.org,(32110) 2000 KA73,36,words,False
pt.wikipedia.org,2010 no Brasil,17,words,False
pt.wikipedia.org,2011 UU411,48,words,False
pt.wikipedia.org,Bab's Burglar,43,words,False
pt.wikipedia.org,Campeonato Paraguaio de Futebol de 1925,54,words,False
pt.wikipedia.org,Catedral Basílica de Nossa Senhora dos Milagres (Caacupé),209,words,False
pt.wikipedia.org,Condado de Cloud,72,words,False
pt.wikipedia.org,Cândido Francisco de Santana e Oliveira,70,words,False
pt.wikipedia.org,Festival Eurovisão da Canção Júnior 2026,28,words,False
pt.wikipedia.org,Gabriel de Avilés,44,words,False
pt.wikipedia.org,Internal Revenue Service,63,words,False
pt.wikipedia.org,Kirikou et la Sorcière,150,words,False
pt.wikipedia.org,Lista de membros do elenco de Star Trek no cinema,481,words,True
pt.wikipedia.org,Mild High Club,15,words,False
pt.wikipedia.org,Motim de Oakwood,291,words,False
pt.wikipedia.org,Moyenvic,33,words,False
pt.wikipedia.org,Nacionalidade brasileira,156,words,False
pt.wikipedia.org,Rio Apa Mare (Bega),20,words,False
pt.wikipedia.org,Temporada da Indy Lights de 1990,166,words,False
pt.wikipedia.org,Viterne,32,words,False
pt.wikipedia.org,Almondir de Córdova,38,words,False
pt.wikipedia.org,Another Earthquake!,109,words,False
pt.wikipedia.org,Benjamim Guimarães,138,words,False
pt.wikipedia.org,Clássica de Almeria,124,words,False
pt.wikipedia.org,Descrição,94,words,False
pt.wikipedia.org,Discothyrea hewitti,14,words,False
pt.wikipedia.org,Estádio Municipal de Portimão,59,words,False
pt.wikipedia.org,Igor Kovačević,18,words,False
pt.wikipedia.org,Ken Spain,93,words,False
pt.wikipedia.org,Mount Gilead (Ohio),15,words,False
pt.wikipedia.org,Nastalique,141,words,False
pt.wikipedia.org,Patrice Talon,119,words,False
pt.wikipedia.org,Ponte Nordhordland,113,words,False
pt.wikipedia.org,Ready Jet Go!,90,words,False
pt.wikipedia.org,Referendos autonômicos na Bolívia em 2008,189,words,False
pt.wikipedia.org,Rio Cărbunăria,16,words,False
pt.wikipedia.org,Rolla Kent Beattie,75,words,False
pt.wikipedia.org,Smith & Wesson,51,words,False
pt.wikipedia.org,Tramain,30,words,False
pt.wikipedia.org,Vila Real Futebol Clube,32,words,False
pt.wikipedia.org,Blutfahne,263,words,False
pt.wikipedia.org,Copa América de Voleibol de 2007,117,words,False
pt.wikipedia.org,Defesa total,414,words,True
pt.wikipedia.org,Eduardo Frei Montalva,404,words,True
pt.wikipedia.org,Eusebio Guilarte Vera,38,words,False
pt.wikipedia.org,Fábio Paím,61,words,False
pt.wikipedia.org,Genérico (desambiguação),79,words,False
pt.wikipedia.org,Joel Waweru Mwangi,27,words,False
pt.wikipedia.org,Luciano Barbosa (atleta),24,words,False
pt.wikipedia.org,Moud Goba,60,words,False
pt.wikipedia.org,Náutica,142,words,False
pt.wikipedia.org,O Pagador de Promessas (teatro),50,words,False
pt.wikipedia.org,Piplya Mandi,19,words,False
pt.wikipedia.org,Procinético,15,words,False
pt.wikipedia.org,Redução (cozinha),178,words,False
pt.wikipedia.org,Remo nos Jogos Olímpicos de Verão de 2012 - Quatro sem leve masculino,33,words,False
pt.wikipedia.org,Super-herói (desambiguação),52,words,False
pt.wikipedia.org,Toboágua,182,words,False
pt.wikipedia.org,Ufologia,207,words,False
pt.wikipedia.org,Walter D'Ávila,24,words,False
pt.wikipedia.org,Aliya Mustafina,139,words,False
pt.wikipedia.org,Bermudas nos Jogos Pan-Americanos de 2003,18,words,False
pt.wikipedia.org,Centenary City (Nigéria),82,words,False
pt.wikipedia.org,Diógenes de Castro Ribeiro,250,words,False
pt.wikipedia.org,Estátua de Teucro,42,words,False
pt.wikipedia.org,HL,13,words,False
pt.wikipedia.org,Igreja de Sant'Anna (Macaé),48,words,False
pt.wikipedia.org,Jornal Liberal,94,words,False
pt.wikipedia.org,Kobi Marimi,63,words,False
pt.wikipedia.org,Paralelo 47 S,32,words,False
pt.wikipedia.org,Pieve Fissiraga,49,words,False
pt.wikipedia.org,Pompertuzat,39,words,False
pt.wikipedia.org,Proteção no desemprego,228,words,False
pt.wikipedia.org,Sever (Santa Marta de Penaguião),38,words,False
pt.wikipedia.org,Simon Thern,32,words,False
pt.wikipedia.org,Sociedade Literária Germânica,42,words,False
pt.wikipedia.org,Taberg (montanha),76,words,False
pt.wikipedia.org,Teoria estética,113,words,False
pt.wikipedia.org,Yann LeCun,71,words,False
pt.wikipedia.org,You're Speaking My Language,25,words,False
fa.wikipedia.org,آب‌گرم یک,28,words,False
fa.wikipedia.org,آرتور هولدن (بازیکن فوتبال),34,words,False
fa.wikipedia.org,الکساندر جووی,143,words,False
fa.wikipedia.org,ان‌وای‌کی وگا,24,words,False
fa.wikipedia.org,باغ‌های پرندگان ایران,32,words,False
fa.wikipedia.org,باقرکوی (آرتوین),21,words,False
fa.wikipedia.org,خورشیدگرفتگی ۱۴ سپتامبر ۲۰۹۹,58,words,False
fa.wikipedia.org,دارباغه,15,words,False
fa.wikipedia.org,زندگی مصنوعی,57,words,False
fa.wikipedia.org,سینما فلسطین (تبریز),29,words,False
fa.wikipedia.org,طلایی‌موش‌های بزرگ,13,words,False
fa.wikipedia.org,علی کلی,43,words,False
fa.wikipedia.org,لورا وترلین,74,words,False
fa.wikipedia.org,موسی بن نصیر,43,words,False
fa.wikipedia.org,مک‌دونالد چپل (آلاباما),38,words,False
fa.wikipedia.org,میرجلال,23,words,False
fa.wikipedia.org,نصف‌النهار ۷۶ درجه غربی,47,words,False
fa.wikipedia.org,پاسک,39,words,False
fa.wikipedia.org,چزاره دانووا,18,words,False
fa.wikipedia.org,گادفری چشایر,89,words,False
fa.wikipedia.org,اسکار شلمر,97,words,False
fa.wikipedia.org,ایستگاه حکیمی لبویچ,25,words,False
fa.wikipedia.org,اینگار نوردلوند,17,words,False
fa.wikipedia.org,باتنو-واران,22,words,False
fa.wikipedia.org,برامبوری,18,words,False
fa.wikipedia.org,خانواده آدامز (فیلم ۱۹۹۱),23,words,False
fa.wikipedia.org,دم‌بادبزنی کاکرل,13,words,False
fa.wikipedia.org,سفارت کوبا در اتاوا,19,words,False
fa.wikipedia.org,سنگ قبر,116,words,False
fa.wikipedia.org,سیارک ۳۹۲۳,31,words,False
fa.wikipedia.org,ضعف اخلاقی عجیب خانم وارد,77,words,False
fa.wikipedia.org,عملیات مرداب,28,words,False
fa.wikipedia.org,قطعنامه ۱۳۴۴ شورای امنیت,41,words,False
fa.wikipedia.org,لسانسیون، کبک,33,words,False
fa.wikipedia.org,مجموعه حاج رئیس,44,words,False
fa.wikipedia.org,ملیکای سیاه,13,words,False
fa.wikipedia.org,نیمتشیتشکی (ناحیه برتسلاف),36,words,False
fa.wikipedia.org,هفتنجان,14,words,False
fa.wikipedia.org,یواس‌اس سنتینل,27,words,False
fa.wikipedia.org,۹ ربیع‌الاول,24,words,False
fa.wikipedia.org,اندازه,36,words,False
fa.wikipedia.org,اوبرگریسباخ,14,words,False
fa.wikipedia.org,اونوئه شوروکو دوم,41,words,False
fa.wikipedia.org,بوگو,59,words,False
fa.wikipedia.org,ترسناک‌سران,11,words,False
fa.wikipedia.org,جقلو,13,words,False
fa.wikipedia.org,جیمز دنتون,40,words,False
fa.wikipedia.org,دوبروت,21,words,False
fa.wikipedia.org,دیوید دورفمن,31,words,False
fa.wikipedia.org,ریکو ورهوفن,29,words,False
fa.wikipedia.org,زنگت علیا,14,words,False
fa.wikipedia.org,شاه‌گیش آلماکو,13,words,False
fa.wikipedia.org,موتور ناصر (چشمه زیارت),17,words,False
fa.wikipedia.org,نره‌گاو مکانیکی (آلبوم),50,words,False
fa.wikipedia.org,نگرشی نو به تئوری موسیقی ایرانی,21,words,False
fa.wikipedia.org,کوه کاب,31,words,False
fa.wikipedia.org,گادسان کیره مه,27,words,False
fa.wikipedia.org,گوروکته,17,words,False
fa.wikipedia.org,یویا مارتینز,47,words,False
fa.wikipedia.org,آنری آتامانیوک,38,words,False
fa.wikipedia.org,ادیت دورهام,69,words,False
fa.wikipedia.org,اسلحه و مرد (فیلم ۱۹۵۸),56,words,False
fa.wikipedia.org,اف‌جی‌سی-۹,170,words,False
fa.wikipedia.org,بخشدار آهنی,19,words,False
fa.wikipedia.org,بنزو (آ) فلوئورانتن,28,words,False
fa.wikipedia.org,جک انجل,24,words,False
fa.wikipedia.org,سالاندی,25,words,False
fa.wikipedia.org,سوپرمن,338,words,True
fa.wikipedia.org,سید بیشپ,85,words,False
fa.wikipedia.org,شهرستان یانوف لوبلسکی,31,words,False
fa.wikipedia.org,صقر بن خالد القاسمی,41,words,False
fa.wikipedia.org,طلایی ۴۴۲۳,31,words,False
fa.wikipedia.org,فوتبال در بولیوی,13,words,False
fa.wikipedia.org,ناگور کالدرون,40,words,False
fa.wikipedia.org,نیروگاه بادی برازوس,91,words,False
fa.wikipedia.org,کاندلاریا فیگوردو,28,words,False
fa.wikipedia.org,کوودکووو,20,words,False
fa.wikipedia.org,گلم‌کبود (صحنه),25,words,False
fa.wikipedia.org,گورستان یل درمانی,49,words,False
fa.wikipedia.org,اندیس سلتش آباد,23,words,False
fa.wikipedia.org,بستگان (سمیرم),14,words,False
fa.wikipedia.org,ترینا رادکی,16,words,False
fa.wikipedia.org,تمور شاهنازاریان,16,words,False
fa.wikipedia.org,جام جهانی اسکیت سرعت ۲۰۱۷–۱۸,58,words,False
fa.wikipedia.org,خوانین گارسیا,28,words,False
fa.wikipedia.org,دهستان خورش رستم شمالی,32,words,False
fa.wikipedia.org,دژ (رمان),321,words,True
fa.wikipedia.org,رابرت جارویک,16,words,False
fa.wikipedia.org,سادات شرقی,14,words,False
fa.wikipedia.org,سان شاین کوست، کوئینزلند,115,words,False
fa.wikipedia.org,شهرستان پروومایسکی (استان یاروسلاول),15,words,False
fa.wikipedia.org,فرقه سوسیالیست کارگران و دهقانان ترکیه,112,words,False
fa.wikipedia.org,نانالی جانسون,23,words,False
fa.wikipedia.org,نصف‌النهار ۴۴ درجه غربی,42,words,False
fa.wikipedia.org,نیل فریزر,14,words,False
fa.wikipedia.org,هالفسبوشتل,19,words,False
fa.wikipedia.org,کوشلفکا (شهرستان دووانسکی، باشقیرستان),17,words,False
fa.wikipedia.org,گاباداویدیا,17,words,False
fa.wikipedia.org,۶۴۱ (پیش از میلاد),11,words,False
fa.wikipedia.org,آلوین سانچس,14,words,False
fa.wikipedia.org,ام‌الصخر (رامشیر),14,words,False
fa.wikipedia.org,اچ‌دی‌ام‌اس ویدبیورنن (اف۳۶۰),18,words,False
fa.wikipedia.org,باشگاه ورزشی الاتحاد اهلی,90,words,False
fa.wikipedia.org,بالدومرو پرلازا,32,words,False
fa.wikipedia.org,بیگ هورن (وایومینگ),25,words,False
fa.wikipedia.org,تیری آربوگاس,44,words,False
fa.wikipedia.org,درمان نگهدارنده با متادون,12,words,False
fa.wikipedia.org,رنه مونوری,38,words,False
fa.wikipedia.org,شبه‌آپولودوروس,53,words,False
fa.wikipedia.org,شهرداری ریبینی,17,words,False
fa.wikipedia.org,فرودگاه کویلایوت,52,words,False
fa.wikipedia.org,لوسیانو ویئتو,24,words,False
fa.wikipedia.org,ناتالی دورمر,53,words,False
fa.wikipedia.org,نیتتا، سوئد,26,words,False
fa.wikipedia.org,هرمان فون اوپلن-برونیکوفسکی,57,words,False
fa.wikipedia.org,چوی چی وون,62,words,False
fa.wikipedia.org,کلیه نعل اسبی,59,words,False
fa.wikipedia.org,کند (ترانه کایلی مینوگ),43,words,False
fa.wikipedia.org,یواس‌اس میدولارک (ای‌ام‌اس-۱۹۶),28,words,False
fa.wikipedia.org,ایوا چری,234,words,False
fa.wikipedia.org,باشگاه فوتبال تراکتور در فصل ۹۹–۱۳۹۸,69,words,False
fa.wikipedia.org,بوکو (سیگله),18,words,False
fa.wikipedia.org,تایبائو,15,words,False
fa.wikipedia.org,سیارک ۱۲۳۷۲,25,words,False
fa.wikipedia.org,عایق‌های چند لایه,181,words,False
fa.wikipedia.org,فردریک میتران,68,words,False
fa.wikipedia.org,فردی فرانسیس,27,words,False
fa.wikipedia.org,فرودگاه سرخس,111,words,False
fa.wikipedia.org,قانون اسرائیل,192,words,False
fa.wikipedia.org,قطعنامه ۱۰۸۳ شورای امنیت,39,words,False
fa.wikipedia.org,مامونتوفسکی,15,words,False
fa.wikipedia.org,ویلیام پرسکات,107,words,False
fa.wikipedia.org,پارک چان ده,70,words,False
fa.wikipedia.org,کاترین ماری استوارت,24,words,False
fa.wikipedia.org,کارولین مانس,16,words,False
fa.wikipedia.org,کلوین (اکلاهما),23,words,False
fa.wikipedia.org,کیتی لیانگ,39,words,False
fa.wikipedia.org,گرفم,14,words,False
fa.wikipedia.org,گری مانک,18,words,False
fa.wikipedia.org,ارتورینیو,49,words,False
fa.wikipedia.org,اعلان (فیلم ۲۰۰۵),40,words,False
fa.wikipedia.org,اندانور,16,words,False
fa.wikipedia.org,باشگاه فوتبال پرسپولیس در فصل ۱۴۰۰–۱۳۹۹,36,words,False
fa.wikipedia.org,بخش پورانترویی,11,words,False
fa.wikipedia.org,بودای زمردی,76,words,False
fa.wikipedia.org,تبهگنی (ریاضیات),65,words,False
fa.wikipedia.org,صنعت خودروسازی هند,83,words,False
fa.wikipedia.org,مارلو (فیلم ۲۰۲۲),89,words,False
fa.wikipedia.org,موریا، ایباراکی,39,words,False
fa.wikipedia.org,ناحیه راشت‌قلعه,65,words,False
fa.wikipedia.org,وادی زناتی,23,words,False
fa.wikipedia.org,وسترفلد,23,words,False
fa.wikipedia.org,پاسارا,16,words,False
fa.wikipedia.org,پریماکین,72,words,False
fa.wikipedia.org,چلدی‌بر (شهرستان پانفیلوف),31,words,False
fa.wikipedia.org,چم‌چم,13,words,False
fa.wikipedia.org,کرتلینگتون,27,words,False
fa.wikipedia.org,گوانیدینوپروپیونیک اسید,17,words,False
fa.wikipedia.org,گینس (نوشیدنی),50,words,False
fa.wikipedia.org,اتحاد و تجزیه,118,words,False
fa.wikipedia.org,احمدآباد وطن,15,words,False
fa.wikipedia.org,استورز ۱۹۸۲۰,29,words,False
fa.wikipedia.org,اس‌ام یوبی-۵۶,24,words,False
fa.wikipedia.org,الیوت (پیتسبرگ),54,words,False
fa.wikipedia.org,بخش ویلیامزفیلد (شهرستان اشتابولا، اوهایو),41,words,False
fa.wikipedia.org,حالت منطقی,151,words,False
fa.wikipedia.org,خدمتکار خدای,341,words,True
fa.wikipedia.org,سیتوکین,116,words,False
fa.wikipedia.org,شهرستان بدره (عراق),23,words,False
fa.wikipedia.org,صبح اعدام,39,words,False
fa.wikipedia.org,فهنه (فیروزه),26,words,False
fa.wikipedia.org,محمد غروی کاشانی,9,words,False
fa.wikipedia.org,مقدماتی جام ملت‌های اروپا ۲۰۲۴ گروه D,70,words,False
fa.wikipedia.org,نورندینگ نایتمرز,66,words,False
fa.wikipedia.org,نکسوس ۴,154,words,False
fa.wikipedia.org,پاریزین,41,words,False
fa.wikipedia.org,پایگاه داده توزیع‌شده,41,words,False
fa.wikipedia.org,کشهک (زاهدان),15,words,False
fa.wikipedia.org,کون باربه,28,words,False
fa.wikipedia.org,آخ (شهر),8,words,False
fa.wikipedia.org,اداپور,12,words,False
fa.wikipedia.org,تجدید دیدار (فیلم ۲۰۱۱),40,words,False
fa.wikipedia.org,حسین نواب,57,words,False
fa.wikipedia.org,خبرگزاری مراکش,106,words,False
fa.wikipedia.org,دانشگاه دولتی تولا,31,words,False
fa.wikipedia.org,درگلوییه,13,words,False
fa.wikipedia.org,روح (فیلم ۲۰۱۳),16,words,False
fa.wikipedia.org,رودریگو دی لازاری,35,words,False
fa.wikipedia.org,رودنی (قزاقستان),21,words,False
fa.wikipedia.org,زرافه کردفان,14,words,False
fa.wikipedia.org,طوطی‌سهره,12,words,False
fa.wikipedia.org,فردن، نیدرزاکسن,96,words,False
fa.wikipedia.org,فرودگاه نلسون (نیوزیلند),51,words,False
fa.wikipedia.org,مانوئلا تورس,26,words,False
fa.wikipedia.org,ماهی مکشی,12,words,False
fa.wikipedia.org,ماهیچه گشادکننده عنبیه,88,words,False
fa.wikipedia.org,مدرسه آمریکایی لازاریست همدان,33,words,False
fa.wikipedia.org,ژیرایر اوهانیان چاکیر,30,words,False
fa.wikipedia.org,گذرنامه آلبانیایی,55,words,False
he.wikipedia.org,אלברטו אקווילני,37,words,False
he.wikipedia.org,אליפות וימבלדון 1988,35,words,False
he.wikipedia.org,אנתוכרה קטנה,28,words,False
he.wikipedia.org,ג'וש הולווי,39,words,False
he.wikipedia.org,דניאל ארנס,18,words,False
he.wikipedia.org,דנית ברביבאי,16,words,False
he.wikipedia.org,"ה'קפ""ו",79,words,False
he.wikipedia.org,יעקב אלבעלי,16,words,False
he.wikipedia.org,לנדקרויצר P. 1000,179,words,False
he.wikipedia.org,"מולן רוז' (סרט, 1952)",173,words,False
he.wikipedia.org,מלון טיבריאס (טבריה),61,words,False
he.wikipedia.org,משה קצנלנבוגן,38,words,False
he.wikipedia.org,עין דארה (אתר ארכאולוגי),118,words,False
he.wikipedia.org,פירוליזין,127,words,False
he.wikipedia.org,פסק דין ניו יורק טיימס נגד סאליבן,249,words,False
he.wikipedia.org,צ'רנומורץ אודסה,28,words,False
he.wikipedia.org,צעצועים שבורים,17,words,False
he.wikipedia.org,קניון פרקינס (אנטארקטיקה),40,words,False
he.wikipedia.org,שמואל חייק,14,words,False
he.wikipedia.org,"תרבות להט""ב ברוסיה",103,words,False
he.wikipedia.org,אבא יוסף הבנאי,80,words,False
he.wikipedia.org,אולימפיאדת השחמט 1927,27,words,False
he.wikipedia.org,אולם הספורט נחלת יהודה,141,words,False
he.wikipedia.org,אוסטית,32,words,False
he.wikipedia.org,אליוטסמיתיה,145,words,False
he.wikipedia.org,אליפות הלחימה האולטימטיבית,271,words,False
he.wikipedia.org,בחירות 2015,3,words,False
he.wikipedia.org,בנזיל,44,words,False
he.wikipedia.org,הארי פוטר ואוצרות המוות - חלק 2,157,words,False
he.wikipedia.org,הטריומווירט הראשון,138,words,False
he.wikipedia.org,הירופומי הירנו,90,words,False
he.wikipedia.org,וונדסוורת',57,words,False
he.wikipedia.org,טירת דרמלנריג,76,words,False
he.wikipedia.org,מארדר 1,137,words,False
he.wikipedia.org,מקס צ'רנובילסקי,41,words,False
he.wikipedia.org,מרדכי בן-דוד,31,words,False
he.wikipedia.org,פלגלנטים,78,words,False
he.wikipedia.org,קבוצת אלייד,54,words,False
he.wikipedia.org,קיצור שולחן ערוך (פירושונים),3,words,False
he.wikipedia.org,קפלר,14,words,False
he.wikipedia.org,Valerie,83,words,False
he.wikipedia.org,אלכסנדר ליברמן,48,words,False
he.wikipedia.org,ג'יי ובוב השקט,69,words,False
he.wikipedia.org,דגל קנדה,265,words,False
he.wikipedia.org,האזור הנייטרלי בין כווית וערב הסעודית,31,words,False
he.wikipedia.org,הדבר מעיד על עצמו,50,words,False
he.wikipedia.org,הפזורה הפלסטינית,35,words,False
he.wikipedia.org,הרכבת התחתית של סמרה,58,words,False
he.wikipedia.org,ואני,82,words,False
he.wikipedia.org,חולית: חלק שלישי,158,words,False
he.wikipedia.org,ליקה קיריצה,29,words,False
he.wikipedia.org,מבחן MMPI,95,words,False
he.wikipedia.org,מזכיר הצי של ארצות הברית,110,words,False
he.wikipedia.org,מטא-פילוסופיה,65,words,False
he.wikipedia.org,מצעד הסינגלים הבריטי (1990–1999),194,words,False
he.wikipedia.org,נוירוגנטיקה,103,words,False
he.wikipedia.org,סבהאטין אלי,17,words,False
he.wikipedia.org,עטרה,3,words,False
he.wikipedia.org,פאפאדיזי,25,words,False
he.wikipedia.org,תג,3,words,False
he.wikipedia.org,Ce,3,words,False
he.wikipedia.org,Mamy Blue,61,words,False
he.wikipedia.org,איגומניצה,206,words,False
he.wikipedia.org,אליפות וימבלדון 1914,95,words,False
he.wikipedia.org,בני שטיינמץ,40,words,False
he.wikipedia.org,גלאוקופן,350,words,True
he.wikipedia.org,הבורסה לניירות ערך בשנג'ן,47,words,False
he.wikipedia.org,הבננה השחורה,166,words,False
he.wikipedia.org,"הסוחר מוונציה (סרט, 2004)",77,words,False
he.wikipedia.org,יחסי פורטוגל–פקיסטן,12,words,False
he.wikipedia.org,כריסטינה מרסיליאק,12,words,False
he.wikipedia.org,משה מרדכי בידרמן,24,words,False
he.wikipedia.org,ספורט פאראלימפי,66,words,False
he.wikipedia.org,פטלאר,11,words,False
he.wikipedia.org,פיסטיה,43,words,False
he.wikipedia.org,פליאונה,61,words,False
he.wikipedia.org,קית' פלויד,43,words,False
he.wikipedia.org,קנור,52,words,False
he.wikipedia.org,שליחות קטלנית,187,words,False
he.wikipedia.org,תסמונת מחזור עירות-שינה שונה מ-24 שעות,104,words,False
he.wikipedia.org,Y(4140),64,words,False
he.wikipedia.org,אלגברה צירית,102,words,False
he.wikipedia.org,אלכסנדר אוקון,16,words,False
he.wikipedia.org,אנה הייאט הנטינגטון,100,words,False
he.wikipedia.org,בריאן אלטמוס,15,words,False
he.wikipedia.org,גלגו ננסי מערבי,112,words,False
he.wikipedia.org,דוכסות זלצבורג,29,words,False
he.wikipedia.org,דיוקנה של ואלי,194,words,False
he.wikipedia.org,הארנה לכדורסל (לונדון),48,words,False
he.wikipedia.org,הר כפתור,97,words,False
he.wikipedia.org,יניב סוויסה,12,words,False
he.wikipedia.org,לאגרשטטה,145,words,False
he.wikipedia.org,מיקרופילריה,120,words,False
he.wikipedia.org,מערכת סרטוגה,285,words,False
he.wikipedia.org,עארף עבד א-ראזק,58,words,False
he.wikipedia.org,פטריופליס,146,words,False
he.wikipedia.org,קטכולאמין,18,words,False
he.wikipedia.org,רב-אמן,50,words,False
he.wikipedia.org,שטיינר,17,words,False
he.wikipedia.org,תומאס רולנדסון,108,words,False
he.wikipedia.org,אבו בכר אפנדי,95,words,False
he.wikipedia.org,ג'ון רנדולף מרואנוק,330,words,True
he.wikipedia.org,דיגליצריד,71,words,False
he.wikipedia.org,דרק גליסון,71,words,False
he.wikipedia.org,הלנה (מונטנה),62,words,False
he.wikipedia.org,הרפורמה הצבאית ברוסיה,258,words,False
he.wikipedia.org,ויבר,19,words,False
he.wikipedia.org,חצב (מושב),15,words,False
he.wikipedia.org,יוקו אובוצ'י,61,words,False
he.wikipedia.org,יתר הישמעאלי,254,words,False
he.wikipedia.org,כוח המשימה להגנה על הקהילות האמריקאיות,109,words,False
he.wikipedia.org,מאיר זורע,24,words,False
he.wikipedia.org,מצד עין טמיר,85,words,False
he.wikipedia.org,סיבוב שערי הר הבית,47,words,False
he.wikipedia.org,עלילות נעורים,76,words,False
he.wikipedia.org,צבעוני רחב עלים,46,words,False
he.wikipedia.org,רות רונן,21,words,False
he.wikipedia.org,שבטבט,37,words,False
he.wikipedia.org,שנות ה-90 של המאה ה-1,20,words,False
he.wikipedia.org,שפת הסימנים הישראלית,202,words,False
he.wikipedia.org,אברהם יוסף לייזרזון,30,words,False
he.wikipedia.org,איון מכיוס,90,words,False
he.wikipedia.org,ג'ו אריבו,26,words,False
he.wikipedia.org,האיחוד הדמוקרטי הבין-לאומי,93,words,False
